genre	maingenre	sp_id	artist_name	track_name	ISRC	pop
Violoncello Barroco y clàsico	Baroque	3bWCWrBB5AmZzxnRf3cCAX	Renato Criscuolo	Sonata No. 6 in C (Basso Continuo: Theorbo and G Violone): II. Allegro	NLY331207654	0
Violoncello Barroco y clàsico	Baroque	4XzzkEuUQ3RORJcGChr9Hz	Mvsica Perdvta	Sonata No. 6 in C (Basso Continuo: Theorbo and G Violone): III. Cantabile	NLY331207655	0
Violoncello Barroco y clàsico	Baroque	2lAro7diFwsJx7FH0zXEMR	Renato Criscuolo	Sonata No. 6 in C (Basso Continuo: Theorbo and G Violone): IV. Allegro assai	NLY331207656	0
Soft Cello classical	Featured	0P7UwPB9vL74bD6gzYaKIu	Edward Elgar	Salut d'Amour, Op. 12	USQX91500819	51
Soft Cello classical	Featured	2N1iaLahIQevKMiSZQsGPk	Anton Rubinstein	Melody in F Major, Op. 3: I. Moderato assai	CH6542218157	12
Soft Cello classical	Featured	6A0uq4MhRskNASTA7orEK0	Eva Brönner	Love Story	CH6542122065	32
Soft Cello classical	Featured	4tZIHyRe46VpgRYMJWcqPO	Ennio Morricone	The Mission: Gabriel's Oboe	USSM10412223	59
Soft Cello classical	Featured	2bVboTJFu0UbOe22DOKsAl	Eva Brönner	Once Upon a Time in the West	CH6542094285	34
Soft Cello classical	Featured	47TBSWfm0cg4iTRsCzGzxF	Laura Sullivan	Rest Your Sorrow, Movement 1	TCAFM2196966	27
Soft Cello classical	Featured	2KU8xoZtb5WsD37S3o1pAe	Antonín Dvořák	Rondo, Op. 94	CH6542218162	12
Soft Cello classical	Featured	0rFdP3ZfwsUajBLUuex0Kb	Ludovico Einaudi	Einaudi: Una mattina	GBAYC2002201	61
Soft Cello classical	Featured	5648pkEZiHdBM6DWXZp7RW	Eva Brönner	"Love Theme (from ""The Godfather"")"	AU3SE2100189	33
Soft Cello classical	Featured	2QnJHeaUr81d7EshjZ0Lg1	Gabriel Fauré	Elégie, Op. 24	CH6542218159	10
Soft Cello classical	Featured	3JdD9wqvohYMjK6BmEHtTP	Erik Satie	Satie / Orch. Ducros: Gymnopédie No. 1	GBAYC2002212	68
Soft Cello classical	Featured	66rq0CHHnPrYzM2O5vo6M9	Eva Brönner	Cinema Paradiso (Love Theme)	CH6541650888	33
Soft Cello classical	Featured	4XvtRFbMZBtvhuk4Ptd3PT	Antonín Dvořák	From the Bohemian Forest in D-Flat Major, Op. 68: V. Silent Woods	CH6541788440	31
Soft Cello classical	Featured	3TvmJuq6DKT0ukhpghuKUH	Eva Brönner	Happier Than Ever - Cello and Guitar Cover	AU3SE2200169	43
Soft Cello classical	Featured	6vCAsg5oGCn2EuLP2X8LOK	Ludovico Einaudi	Gravity - Day 1	ITB281800003	53
Soft Cello classical	Featured	2PV0QUPBP3S3Rm8HJVeQbZ	Felix Mendelssohn	Spring Song, Op. 16	CH6542218160	11
Soft Cello classical	Featured	6PBzpqQmlZ8Ps4dko9G31t	Ennio Morricone	"Giuseppe Tornatore Suite: Nostalgia from ""Cinema Paradiso"""	USSM10412219	40
Soft Cello classical	Featured	4DJdS8z8uZavpMxnNKENnb	Francois Mathian	Tout Doucement (Piano & Strings)	AUBKF2100017	34
Soft Cello classical	Featured	0P0MDPVZ3xCkmVhuOLmCDu	Sylvain Millepied	ANOTHER SKY	AU3SE2100343	36
Soft Cello classical	Featured	059gAvNL4pKTuAEAvtx2W4	Redi Hasa	Seasons Going By	ITC491900058	16
Soft Cello classical	Featured	1G1NbnDUbB7hLeSpAzSf9p	Laura Sullivan	The Farewell Fields	TCAFN2165603	24
Soft Cello classical	Featured	2pGvbHxEq5bH4gv9aivRAE	Eva Brönner	Schindler's List Theme	CH6541946153	40
Soft Cello classical	Featured	7nnciAJL6q3VAGzUrAmxCY	Johann Pachelbel	Canon in D	CH6541683585	33
Soft Cello classical	Featured	7BXVN1vt3e6lx4AhCEj7eW	Kristoffer Wallin	Onio (Piano and Cello) [feat. Maja Molander]	SE49U2107602	36
Soft Cello classical	Featured	0wkcwBmdfuEf5ho1IoZOQR	Sylvain Millepied	DON'T FORGET	AU3SE2100447	35
Soft Cello classical	Featured	12LrIIpPLxGptL9dSjVJLt	Nino Rota	A Time for Us	CH6542164976	33
Soft Cello classical	Featured	0R12CrQBPlOw63vFopOkKz	David Bertok	Monaco	usdy41904640	21
Soft Cello classical	Featured	68s2GazP5RrkC5KIjjvBFT	Camille Saint-Saëns	The Carnival of the Animals, R. 125: VIII. The Swan	DEZ830700090	31
Soft Cello classical	Featured	28xTj0hQkLemeD2clOR3iN	Peter Cavallo	Found By You	AU3SE2100342	37
Soft Cello classical	Featured	0z3yvZUKXxSsx8QB2gKsne	Johann Sebastian Bach	Ave Maria, CG 89a	DEZ830700089	35
Soft Cello classical	Featured	4d0g4Lp1OvUpZHTq42pIHk	Ludovico Einaudi	Low Mist - Day 1	ITB281800002	54
Soft Cello classical	Featured	3ue2zXI7BIvsGZYWMbsrCn	Laura Sullivan	Pieces of Forever (Prelude)	TCAFN2165660	38
Soft Cello classical	Featured	2FoeYl8zwyt7dtu5vAxVlb	Ernest Bloch	From Jewish Life, B. 55: I. Prayer	CH6541788441	25
Soft Cello classical	Featured	4apNEAqEEONB4R65RjPXQE	Eva Brönner	Your Power - Cello and Guitar Cover	AU3SE2100515	47
Soft Cello classical	Featured	5ofmUpROVfsm9zakS4czJK	Francesco Sartori	Time to Say Goodbye	CH6542076615	32
Soft Cello classical	Featured	5gbJMmWNOlAc5gUZbfdAJo	Peter Cavallo	Compassione	SE5ZV2121001	38
Soft Cello classical	Featured	3KhcXqn11ghE4a8MukuXxX	Jordi Forniés	Earned Peace (piano and cello)	QZDA62217142	36
Soft Cello classical	Featured	19h9ZekHda9K1CZeonIsIY	Johann Sebastian Bach	Orchestral Suite No. 3 in D Major, BWV 1068: II. Air	CH6541653793	21
Soft Cello classical	Featured	4EtFp2G4ROcFcEGjJEWdeI	Raimund Mathias Hepp	Sea of Time	FR96X2165740	18
Soft Cello classical	Featured	5H8faKeutpQO6cGQobkhMF	Art Davis	Curtsy to the Moon	AU3SE2200225	11
Soft Cello classical	Featured	4wZ2qWHss1Qmqp6GyjpItS	Eva Brönner	Falling	CH6542079027	30
Soft Cello classical	Featured	3WFeGj2TMmAVoztmN4WtYX	Mareks Radzevics	Holy	usdy42137937	31
Soft Cello classical	Featured	1aRI5aLWutAVh3LgIxMqRr	Eva Brönner	Easy On Me - Cello Cover	AU3SE2100586	34
Soft Cello classical	Featured	0sZJlC8EULYyo1Sdu9A8Ay	Eva Brönner	Love of My Life	AU3SE2100319	34
Soft Cello classical	Featured	2QfjHfT2VSlXQmaFa8oyeq	Mareks Radzevics	Drivers License	uscgj2116117	30
Soft Cello classical	Featured	1CTw0P4Cdl9IoHzTOfWZoh	Eva Brönner	Someone Like You	CH6542173040	32
Soft Cello classical	Featured	4liDEZaPCMl5d3w81Gk4fb	Martin Czerny	Sunlight	QZFZ62179809	3
Soft Cello classical	Featured	2q1sbf2jhtUjMk3EemGOen	Jean Gabriel-Marie	Deux pieces pour cello et piano: II. La cinquantaine	CH6542218161	9
Soft Cello classical	Featured	6F92lqCoARuSUqD7xOE6CB	Antonín Dvořák	Humoresque, Op. 101: VII. Poco lento e grazioso	CH6542218156	8
Soft Cello classical	Featured	3SDzAdr8PhLVKYIfVcKfVY	Diamond Note	Magic Beans	AU3SE2100574	23
Soft Cello classical	Featured	5FZPGgnqidBtef977l0cx2	Wandering River	Fading Moonlight Revisited	QZTAU2170139	42
Soft Cello classical	Featured	0u2mu70YObWwUcUXxVd3wM	Dmitri Shostakovich	I. Allegro non Troppo	CH6542079028	15
Soft Cello classical	Featured	1CuFhhWHny3uzo3kCgH7wg	Dmitri Shostakovich	II. Allegro	CH6542079029	14
Soft Cello classical	Featured	7bbtXRN1jKnIulqsVDv4RW	David Lanz	Lover’s Bridge (Ponte Dell’amante)	uscgh2244466	36
Soft Cello classical	Featured	4SpDqJ4BknTtx0XTjn6B87	Wandering River	Gray	QZHN52175770	40
Soft Cello classical	Featured	6mzCUM0qecnxhtJDAHvIdP	Felix Mendelssohn	Lied ohne Worte in D Major, Op. 109	DEZ830700093	31
Soft Cello classical	Featured	7aRJ6UeQHhskfTHey0H9ld	Enrique Granados	12 Danzas Españolas, Op. 37: V. Andaluza	DEZ830700099	15
Soft Cello classical	Featured	6h1P1zsSIwWGn4mEfTrUmz	Feliks Volozhanin	Dawn	uscgh2298403	28
Soft Cello classical	Featured	6rpj9M7sTMB6m9BE20j5Mw	Johann Sebastian Bach	Cello Suite No. 1 in G-Dur, BWV 1007: IV. Sarabande	CH6541955006	15
Soft Cello classical	Featured	3jEmxpfhT62wqvSbyLAsdK	Jean Gabriel-Marie	3 Pieces for Cello and Piano: II. Sérénade badine	DEZ830700096	16
Soft Cello classical	Featured	7aAshhfMEo4fCvjW9sJ9Yg	Moonlight Echoes	Longing	QZMEQ2069713	35
Soft Cello classical	Featured	4KEiSfnnR70F0Iz5Y9Hh3Y	Jean Sibelius	13 Pieces for Piano, Op. 76: II. Etude	DEN960631519	46
Soft Cello classical	Featured	68GdVpWB1yO4pO5l6CDWIs	Johann Sebastian Bach	Cello Suite No. 1 in G Major, BWV 1007: I. Prélude	CH6541673174	18
Soft Cello classical	Featured	2yuSbTufkytUj19Lc1nBIR	Niccolò Paganini	Cantabile, MS 109/Op. 17 (Arr. for Cello and Guitar)	DEE861901806	44
Soft Cello classical	Featured	5IOztVPpkqrOCDnP3vcWwU	Claude Debussy	I. Prologue: Lent, sostenuto e molto risoluto	CH6542079035	15
Soft Cello classical	Featured	5CoKMYMR02mfzUogLgGhuv	Robert Schumann	Fantasiestücke, Op. 73: I. Zart und mit Ausdruck	CH6541848727	14
Soft Cello classical	Featured	5wRZVUjhJF3wzLrf9YRrEG	Robert Schumann	Fantasiestücke, Op. 73: II. Lebhaft, licht	CH6541848728	13
Soft Cello classical	Featured	5ydfgNwnJUyB7ZuqxMMnBA	Franco Robert	Lost in the Past - Piano & Cello Version	ARGK92000008	29
Soft Cello classical	Featured	4aCQFh45ExvCSwtIgrgrRw	Adam S Hurst	Ruin	uscgh0856468	27
Soft Cello classical	Featured	4cB1C6tR1Tw2iWMzHiFggq	Moonlight Echoes	Slowly Into Darkness	QZK6N2052934	36
Soft Cello classical	Featured	4S7gwRFdMt90Mt6Enx614N	Baptiste Allard	Arpeggio - Piano & Cello	DGA072144620	29
Classical Trumpet	Featured	1M9PSBuuzHJX3DFRTnNtTk	Giuseppe Torelli	Trumpet Sonata in D Major, G. 1: IV. Allegro	ITDQ79200087	3
Classical Trumpet	Featured	25FVTPjIAkvKBMIpPyvRyL	Alexander Goedicke	Concert Etude, Op. 49	UKJE71900163	9
Classical Trumpet	Featured	50Z5YzQn1XHMW1LxoOgtZO	Marc-Antoine Charpentier	Prelude (from Te Deum)	NLA460610968	1
Classical Trumpet	Featured	6GnG1zoZc8xBudD9bLobnl	Johann Nepomuk Hummel	Trumpet Concerto in E Major, S.49: III. Rondo. Allegro	DES382002003	13
Classical Trumpet	Featured	4k856iCMQNgDBCoaSLjxk2	Francesco Araia	Berenice: Cadró ma qual si mira	DES381531015	3
Classical Trumpet	Featured	6nDYToTCh6iRT74C1WLkOI	Benedetto Marcello	Trumpet Sonata, Op. 2, No. 11: I. Adagio	HKI199248401	4
Classical Trumpet	Featured	5oRnnWKKt682AvD5tSgq8X	Santiago De Murcia	Tarantella II - Arranged By Efrain Oscher	DEN961300380	19
Classical Trumpet	Featured	4Wq85sn2unj8ala2F2SHbB	Ennio Morricone	The Mission: Gabriel's Oboe (arr. R. Longfield and B. Lewis for piccolo trumpet and orchestra)	USB8U1521016	16
Classical Trumpet	Featured	68LoLnOxfOAt13aQHJgzdL	Franz Joseph Haydn	Trumpet Concerto in E Flat, H.VIIe/1: 3. Finale. Allegro	ES5701700591	18
Classical Trumpet	Featured	4eWNErviYgu7vHiAt9ycTj	Alexander Glazunov	Albumblatt for Trumpet & Piano	JPX852000155	21
Classical Trumpet	Featured	3cavMoaFXiQPT36DEZmNHw	Johann Christoph Pezel	Trumpet Sonata No. 69	HKI199715408	30
Classical Trumpet	Featured	7dWy0rHnlUlqaLX5Q8axMy	Alexander Arutiunian	Konzert in As-Dur für Trompete und Orchester	CH1609500504	12
Classical Trumpet	Featured	5KhPzrjKkDHrqScTB6Mx2n	Jean-Baptiste Arban	Characteristic Study No. 2 in E Major	ushm21335615	6
Classical Trumpet	Featured	2ewgENRt2tbt0xNZYy18Jf	Giacomo Puccini	Gianni Schicchi, SC 88: O mio babbino caro (Arr. for Trumpet & Piano)	JPP591252445	1
Classical Trumpet	Featured	2wt9KamJ0LjsRF8xqTsqo3	Carl Ditters von Dittersdorf	Oboe Concerto in D Major, L25b, Arr. for Trumpet and Orchestra: III. Allegro assai	DEE861701778	3
Classical Trumpet	Featured	6XUVDxzRdYVrY5A1jVXtAs	Rafael Méndez	Méndez : Scherzo in D minor	FIFIN9400095	1
Classical Trumpet	Featured	1uP2PQIzRHPiHlsSFkbK8H	Giuseppe Tartini	Trumpet Concerto in D Major: III. Allegro graziozo	GBAYC9402400	7
Classical Trumpet	Featured	7G57rIgfKph1aNZhErE7rZ	Anonymous	Elegy (arr. for trumpet and orchestra)	SEAES1214110	8
Classical Trumpet	Featured	3BBmifKjQDqYsehzi34P9d	Giuseppe Torelli	Trumpet Sonata in D Major, G. 1: I. Andante	ITDQ79200084	3
Classical Trumpet	Featured	4PHti7fpqXn3cGbrYiXl3x	Georg Philipp Telemann	Trumpet Concerto in D: 3. Grave	NLA508643008	28
Classical Trumpet	Featured	7Mn9kgPzipzRiWKhEjR269	Jacques Loeillet	Sonata in D, Op. 3/9: 1. Largo	NLA509009515	4
Classical Trumpet	Featured	5V2t3Kf6BCKiKTAhbOk8i3	Jean Sibelius	Sibelius: 6 Songs, Op. 36: No. 4, Säv, säv, susa (Arr. for Trumpet and Piano)	FIFIN0300016	0
Classical Trumpet	Featured	40YMCAaHQ0Se6MGAawBxxv	Jouko Harjanne	Oboe Concerto in D Minor: II. Adagio (arr. for trumpet and piano)	FIABA0700315	4
Classical Trumpet	Featured	29vvE7r6038UGg9OCzLICT	Jean-Baptiste Arban	Characteristic Study No. 9 in Bb Major	ushm21335622	4
Classical Trumpet	Featured	6U80Md8ehlU4qoz2AweHi1	Johann Sebastian Bach	Violin Sonata in B Minor, BWV 1014 (Arr. A. Balio for Trumpet & Organ): I. Adagio	USASX1956022	2
Classical Trumpet	Featured	2x2IvqON0iON7d65AabOgI	Johann Friedrich Fasch	Trumpet Concerto in D Major, FWV L:D1: I. (Allegro)	HKI199319608	28
Classical Trumpet	Featured	36TdDWL7TQFz6OeV3n9fYN	Wolfgang Amadeus Mozart	"Mozart: Die Zauberflöte, K. 620, Act 2 Scene 3: Aria ""Der Hölle Rache"" (Arr. for Trumpet)"	GBAYC8802350	0
Classical Trumpet	Featured	3QJGxTTgfsyHFcgD6JVrvh	Jacques-Christoph Naudot	Flute Concerto in G Major, Op. 17, No. 5: III. Allegro (Arr. for trumpet and orchestra by Soma Dinyés)	DEE862000876	1
Classical Trumpet	Featured	64nN7MViVhMKzWj38frzcJ	Georg Philipp Telemann	Trumpet Sonata in D Major, TWV. 44:1: II. Largo	FRZ200900087	1
Classical Trumpet	Featured	5N3tNSvilwtJ1QItF5pXTI	Andrew Batterham	Trumpet Concerto: II. Ballad	AUAB02150031	0
Classical Trumpet	Featured	5L8Ayl3fOZz0HpaeIO35LZ	Antonio Caldara	Sonata for Four Trumpets, Strings and Basso Continuo	DES380001391	4
Classical Trumpet	Featured	7qN2hYe6eKWzCujDcAkz1P	Marc-Antoine Charpentier	Prelude from 'Te Deum', H.146	NOEHX2107010	25
Classical Trumpet	Featured	5OMiW9YE1Ph8Mh3wXf4AjY	Giuseppe Torelli	Trumpet Sonata in D Major, G. 1: II. Allegro	ITDQ79200085	2
Classical Trumpet	Featured	3WwshfkcWSrEOO2UrItHlV	Jean-Baptiste Loeillet	Trumpet Sonata in G Major: III. Lento dolce	HKI199597616	3
Classical Trumpet	Featured	4xVHMurE9AsqgXFc9BC0uy	Johann Nepomuk Hummel	Trumpet Concerto in E-Flat Major, S. 49: II. Andante	USSM18200442	14
Classical Trumpet	Featured	4yxXeEhN9uJC8IejVqEAyW	Jean-Baptiste Arban	Characteristic Study No. 12 in F Minor	ushm21335625	4
Classical Trumpet	Featured	3QoDqHeLh7U9z6JYR1Mtpr	Rafael Méndez	Flight of the Bumble Bee	CA5KR1809105	3
Classical Trumpet	Featured	5T5k4XS2s6xeKZz1eIv8sD	Giuseppe Torelli	Trumpet Concerto in D Major, G. 28: I. Allegro	HKI190121611	12
Classical Trumpet	Featured	3onj8g1LssDqUT8mwuELlS	Grigoras Dinicu	Hora Staccato	NLA508723002	11
Classical Trumpet	Featured	145HgV8BjjkwA656jLXvyb	Carl Ditters von Dittersdorf	Oboe Concerto in D Major, L25b, Arr. for Trumpet and Orchestra: II. Adagio	DEE861701777	2
Classical Trumpet	Featured	54Zn666zwN8cCBVWhNyQw8	Jouko Harjanne	"Piano Sonata No. 14 in C-Sharp Minor, Op. 27, No. 2, ""Moonlight"": I. Adagio sostenuto (arr. for trumpet and piano)"	FIABA0700308	3
Classical Trumpet	Featured	1MJO3JpWoGNHmia2xKiev9	Leopold Mozart	Trumpet Concerto in D: 2. Allegro moderato	ES5701700594	36
Classical Trumpet	Featured	1EeP4R9PHEmzb8tPeCwkQJ	Thorvald Hansen	Sonata for Cornet and Piano - Arr. for Trumpet and Piano	GBEYQ1025005	0
Classical Trumpet	Featured	5zfzqtJFlNQzEjnmgH9oRX	Gabriel Fauré	"Trois mélodies en La Mineur, Op. 5: III. ""L'absent"" (Arr. pour trompette, orchestre à cordes et percussions)"	FR91F2101300	0
Classical Trumpet	Featured	7llGETm7lGOMi1Ku2cq5NH	George de Godzinsky	Tangofantasia kahdelle trumpetille ja orkesterille	FIUM71200496	0
Classical Trumpet	Featured	4lfNBhv3FP2cz5slMvwKog	George Enescu	Légende	DES382124005	4
Classical Trumpet	Featured	6xVnmZOQpK9vf2QgkkW8GZ	Camille Saint-Saëns	Saint-Saëns / Arr. Nakariakov for Trumpet and Orchestra: Introduction and Rondo capriccioso for Violin and Orchestra in A Minor, Op. 28	DEA800001600	16
Classical Trumpet	Featured	1rglZYdHDS6m4Ixjl67bfv	Jean-Baptiste Arban	Characteristic Study No. 1 in C Major	ushm21335614	9
Classical Trumpet	Featured	6asaiWaYtApgbSTvCr5FFd	Henry Purcell	Trumpet Sonata in D Major, Z. 850: III. (Allegro)	HKI199319619	21
Classical Trumpet	Featured	5OyaRI7oPNd1gIla82gPEP	Giuseppe Tartini	Trumpet Concerto in D Major (arr. I. Jetvic): I. Grandioso	CH0040804260	10
Classical Trumpet	Featured	33ySN3ZLoCjf7i0NdNQApz	Jacques-Christoph Naudot	Flute Concerto in G Major, Op. 17, No. 5: I. Allegro (Arr. for trumpet and orchestra by Soma Dinyés)	DEE862000874	2
Classical Trumpet	Featured	7gUYefw5InEIMhlrME5JzD	Georg Philipp Telemann	Trumpet Sonata in D Major, TWV. 44:1: III. Vivace	FRZ200900088	1
Classical Trumpet	Featured	6CeOwNRwo9jWZECE6qdX3y	Joseph Horovitz	Concertino Classico For Two Trumpets	CAM230400023	8
Classical Trumpet	Featured	3nE1827I0zdX7rK1ioLfFV	Girolamo Frescobaldi	Canzon Prima - Arr. Gustav Leonhardt	GBF079042713	6
Classical Trumpet	Featured	1Anj9DmxHtwpkq4S9iy3ht	Giuseppe Torelli	Trumpet Sonata in D Major, G. 1: III. Grave	ITDQ79200086	2
Classical Trumpet	Featured	2FyZPz8VMau6DsDkFIAKWM	Astor Piazzolla	Piazzolla / Transcr. Ducros: Chiquilín de Bachín	GBAYC2002731	22
Classical Trumpet	Featured	1NdjF1MrLJEN1WYN3jeaR2	Franz Joseph Haydn	Trumpet Concerto in E-Flat Major, Hob. VIIe:1: I. Allegro	DES382002004	15
Classical Trumpet	Featured	6zu5WXtFVvMtbJjiLPq5sV	Johann Sebastian Bach	Bach, JS / Arr. Harjanne for Trumpet and Organ: Flute Sonata in E-Flat Major, BWV 1031: II. Siciliano	FIFIN9500338	3
Classical Trumpet	Featured	5h4bVElGkP6CryCHL8WMd8	Henry Purcell	Trumpet Tune	CZA160301720	0
Classical Trumpet	Featured	3KC2I4AkeJijFrIPIw6ozg	Jean-Baptiste Arban	Characteristic Study No. 7 in C Major	ushm21335620	4
Classical Trumpet	Featured	5W6urzAXsNbV8X5l1Lg29w	Francesco Biscogli	Concerto for Trumpet, Oboe and Bassoon: III. Allegro con spirito	ITDQ70056063	5
Classical Trumpet	Featured	7aYVADRjJkcOrEJ7ULvY7Z	Fritz Kreisler	Alt-Wiener Tanzweisen: No. 2, Liebesleid (Arr. for Trumpet and Piano)	usl4r1908021	7
Classical Trumpet	Featured	2X7pWPw4DEtHPV2xLr6jbt	Andrew Batterham	Trumpet Concerto: III. Fast	AUAB02150032	0
Classical Trumpet	Featured	3i7AaIbFxMMPUUZnx1gReg	Henry Purcell	Sonata in D Major: I. Allegro moderato	CAJ720636903	2
Classical Trumpet	Featured	7zmnJ2G80ixq7rge1et8vc	Carl Ditters von Dittersdorf	Oboe Concerto in D Major, L25b, Arr. for Trumpet and Orchestra: I. Allegro	DEE861701776	3
Classical Trumpet	Featured	1xPfPJpfkdwAmxshN28O8s	Ramin Djawadi	Game of Thrones - Main Theme - Trumpet, Trombone and Loop Station	DEYX82117533	16
Classical Trumpet	Featured	0hQ0wBVJZbQ31WWAGDdLLf	Jean Françaix	Sonatina for Trumpet and Piano: III. Gigue	DES382124011	3
Classical Trumpet	Featured	1GMTIhHX8kV6eCxnUpO7S4	Johann Sebastian Bach	Bach, JS: Violin Sonata No. 1 in G Minor, BWV 1001: IV. Presto (Transcr. for Trumpet)	GBAYC2002733	16
Classical Trumpet	Featured	3lJLrTHw1Ve6ssYlbR44Vx	Jacques-Christoph Naudot	Flute Concerto in G Major, Op. 17, No. 5: II. Adagio (Arr. for trumpet and orchestra by Soma Dinyés)	DEE862000875	1
Classical Trumpet	Featured	3CBew4wKWSxmjXqqjYQr5H	George Frideric Handel	Recorder Sonata in D Minor, HWV 367a: IV. Adagio (Arr. for Trumpet and Organ)	GBAYC8500623	3
Classical Trumpet	Featured	1llzvtwHvD4ug9TGuwIlKb	Francis Poulenc	Sonata for French Horn Trumpet and Trombone, FP 33b: I. Allegro	FR6V80800423	6
Classical Trumpet	Featured	6A0rrUSu0T5t3qnui1mGHx	Giovanni Battista Martini	Martini : Plaisir d'amour	FIFIN0300009	0
Classical Trumpet	Featured	7ERyhT2s5tTtMEEFmjTjfL	Jean-Baptiste Arban	Characteristic Study No. 11 in C Major	ushm21335624	4
Classical Trumpet	Featured	2yUxb820mORTJBk6OEkiDK	Jean-Baptiste Loeillet (Loeillet of London)	Trio Sonata No. 3 in G Minor, Op. 1, No. 3 (arr. B. Slokar): IV. Poco allegro	DEB909900628	1
Brass best of	Featured	6p6ZK7UhQnVPC3le7c519E	Arthur Bliss	Antiphonal Fanfare for Three Brass Choirs	GBF077010760	1
Brass best of	Featured	19ame2kLHMpFctShiroH7E	Elgar Howarth	Cornet Concerto	GBF077642605	1
Brass best of	Featured	5KOHnQq0ULIzTaAvsJwS38	Wolfgang Amadeus Mozart	Horn Concerto No.2 in E flat, K.417: 1. Allegro maestoso	GBF079310981	0
Brass best of	Featured	0PRMaiqnfEwKnjbOpLXrZg	Wolfgang Amadeus Mozart	Horn Concerto No.2 in E flat, K.417: 2. Andante	GBF079310982	0
Brass best of	Featured	3vJMxUtebppgkpXk66oJgs	Wolfgang Amadeus Mozart	Horn Concerto No.2 in E flat, K.417: 3. Rondo	GBF079310983	0
Brass best of	Featured	5gdkdHa7g5hhNMku3zgorD	Dmitri Shostakovich	Concerto For Piano And String Orchestra Op.35: 1. Allegro moderato	DEF059303651	0
Brass best of	Featured	1qqxER6jxbzNBSG2sEmEdw	Dmitri Shostakovich	Concerto For Piano And String Orchestra Op.35: 2. Lento	DEF059303652	0
Brass best of	Featured	2lNJvATnbO4EcOmDowbSHd	Dmitri Shostakovich	Concerto For Piano And String Orchestra Op.35: 3. Moderato	DEF059303653	0
Brass best of	Featured	0EdptYy52pvJYqwVlqgnUZ	Dmitri Shostakovich	Concerto For Piano And String Orchestra Op.35: 4. Allegro brio	DEF059303654	0
Brass best of	Featured	1sNf9Yv40dbZTGfQsoSkX0	Wolfgang Amadeus Mozart	Horn Concerto No.4 in E flat, K.495: 1. Allegro moderato	GBF079311001	0
Brass best of	Featured	5THh5GLI7ffHPu78p5G9If	Wolfgang Amadeus Mozart	Horn Concerto No.4 in E flat, K.495: 2. Romanza (Andante)	GBF079311002	0
Brass best of	Featured	5tD0QMjG1kYytLuqfRlhqu	Wolfgang Amadeus Mozart	Horn Concerto No.4 in E flat, K.495: 3. Rondo (Allegro vivace)	GBF079311003	0
Brass best of	Featured	0Qcwyz472yQQMSpLZ63F94	Jeremiah Clarke	Trumpet Voluntary	GBF077800040	0
Brass best of	Featured	4lBVlDk9gk0C967upAa2zc	Robert Schumann	Konzertstück op.86 in F for 4 Horns and Orchestra: 1. Lebhaft -	DEF059604481	0
Brass best of	Featured	5NuYoyWXtWDWuYVaVCsZDo	Robert Schumann	Konzertstück Op.86 In F For 4 Horns And Orchestra: 2. Romanze	DEF059604482	0
Brass best of	Featured	6llglEQi8vlh5I714AmB4B	Robert Schumann	Konzertstück Op.86 In F For 4 Horns And Orchestra: 3. Sehr lebhaft	DEF059604483	0
Brass best of	Featured	308qJonXqZSUwLJzFogPYF	Richard Strauss	Horn Concerto No. 1 in E Flat Major, Op. 11, TrV. 117: Allegro	DEF059605471	11
Brass best of	Featured	5YMUG96LawD3OImFwjVoo4	Richard Strauss	Horn Concerto No. 1 in E Flat Major, Op. 11, TrV. 117: Andante	DEF059605472	9
Brass best of	Featured	5xl9kkKoJNa3nC3yvk9FSn	Richard Strauss	Horn Concerto No. 1 in E Flat Major, Op. 11, TrV. 117: III. Allegro-Rondo (Allegro)	DEF059605473	9
Brass best of	Featured	3sSByhMPxCTPAGisbBevor	Miles Davis Sextet	Tempus Fugit	USBN28900046	0
Brass best of	Featured	315CMAUtGRQevJMCgLAMyt	Benjamin Britten	Serenade for tenor, horn & strings, Op.31: Prologue	GBF076310101	0
Brass best of	Featured	6cRiqnKmqKPAw9bSoauFkV	Benjamin Britten	Serenade for tenor, horn & strings, Op.31: Pastoral - The Day's Grown Old	GBF076310102	0
Brass best of	Featured	5HsHo5g6GI2FCKEE8uqHAg	Benjamin Britten	Serenade for tenor, horn & strings, Op.31: Nocturne - The Splendour Falls on Castle Walls	GBF076310103	0
Brass best of	Featured	6SQyAGbZame9iqgdnluHGO	Benjamin Britten	Serenade for tenor, horn & strings, Op.31: Elegy - O Rose, Thou Art Sick	GBF076310104	0
Brass best of	Featured	0lw4EX39lPFhZqvWyJpMb0	Benjamin Britten	Serenade for tenor, horn & strings, Op.31: Dirge - This Ae Night	GBF076310105	0
Brass best of	Featured	2rFsOBD9USXmldFftcERE8	Benjamin Britten	Serenade for tenor, horn & strings, Op.31: Hymn - Queen and Huntress Chaste and Fair	GBF076310106	0
Brass best of	Featured	5OoNPdy7KZPEZD8lb6NQIT	Benjamin Britten	Serenade for tenor, horn & strings, Op.31: Sonnet - O Soft Embalmer of the Still Midnight	GBF076310107	0
Brass best of	Featured	3AJnq36ZgTXW5yffH6qvMe	Franz Joseph Haydn	Trumpet Concerto in E Flat, H.VIIe/1: III. Allegro	DEF056601733	16
